osm_id,tipe_osm,kategori,nama,brand,lat,lon,alamat_jalan,nomor_bangunan,kelurahan,kecamatan,kode_pos,ada_nama,ada_telepon,ada_website,ada_email,ada_instagram,ada_jam_buka,ada_menu,ada_wifi,ada_parkir,ada_ac,ada_toilet,halal,vegetarian,takeaway,delivery,drive_through,outdoor_seating,reservasi,bayar_kartu_kredit,bayar_qris,bayar_tunai,buka_24jam,buka_hari_libur,jam_buka_lengkap,jam_buka_raw,masakan,kapasitas,harga_range,wheelchair,fsq_id,fsq_nama,fsq_rating,fsq_total_checkin,fsq_total_tips,fsq_total_photos,fsq_price,fsq_verified,fsq_buka_sekarang,fsq_kategori,fsq_alamat,fsq_kecamatan,fsq_cocok,skor_kelengkapan,label_kelengkapan,ada_media_sosial,ada_digital_payment,ada_layanan_modern,label_rating_fsq,ada_rating,rating_normalized,skor_popularitas
4191493754,node,restaurant,Soto Ambengan Pak Sadi Asli,,-7.2557241,112.7449926,Jalan Ambengan,No.3 A,,,60272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4191859974,node,restaurant,Donburi Be Happy,,-7.2506586,112.6613932,Indah Food Junction FC 26,,,,60186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4191878233,node,restaurant,De Mandailing,,-7.2879591,112.7757647,Jl. Klampis Jaya,No.10 B,,,60117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4192735790,node,restaurant,Soto Ayam Lamongan Cak Har,,-7.295653,112.7812929,Jl. Dr. Ir. H. Soekarno,No.220,,,60119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4192736949,node,restaurant,Moi Garden,,-7.2784716,112.7654968,Jl. Manyar Kertoarjo,54 - 56,,,60116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,chinese,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4192738510,node,restaurant,Soto Daging Marmoyo,,-7.2966198,112.7399017,Jl. Marmoyo,No.7 B,,,60241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4192739828,node,restaurant,Soto Madura Tapak Siring,,-7.265689,112.7637491,Jl. Mayjen. Prof. Dr. Mustopo,,,,60285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4192741560,node,restaurant,Soto Madura Wawan,,-7.2920505,112.7247081,Jalan Mayjen Sungkono,No.86,,,60256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4192743820,node,restaurant,Depot AT 29,,-7.3204001,112.7652008,Jalan Tenggilis Mejoyo Blok AI,No.29,,,60293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4192745002,node,restaurant,Depot Bali,,-7.2524231,112.7419006,Jalan Makam Peneleh,No. 30,,,60274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4192745003,node,restaurant,Muttonbird Bistro & Rooftop,,-7.3173549,112.7804057,Jalan Dr. Ir. H. Soekarno,14,,,60117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4192745870,node,restaurant,Warung Sejedewe,,-7.3196798,112.7627696,Jl. Raya Tenggilis Mejoyo,,,,60292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4192746588,node,restaurant,Depot Grace,,-7.2513997,112.7721936,Jalan Karang Empat Besar,No.85,,,60133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4192747315,node,restaurant,Depot Nasi Campur Pojok Tambak Bayan,,-7.2477332,112.7415854,Jalan Pasar Besar,7,,,60174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4192747634,node,restaurant,Depot Madiun Bu Rudy,,-7.2706329,112.7213956,Jl. Banyu Urip,No.115,,,60254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4192747739,node,restaurant,Depot Mak Ay,,-7.2757502,112.7055749,Jalan Kupang Jaya Kav. 3A,No.1,,,60189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4192748080,node,restaurant,Depot Mangga,,-7.3142323,112.7630604,Jl. Prapen Indah Timur VI Blok AE,No.14,,,60299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4192748081,node,restaurant,Special Nasi Udang Khas Bu Rudi,,-7.2804351,112.7075469,Jl. Raya Kupang Indah,No.31,,,60225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4192749740,node,restaurant,Depot Soto Madura Gubeng Pojok Asli,,-7.2602926,112.7514075,Jl. Kusuma Bangsa,No.30,,,60272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4192833806,node,restaurant,Domicile Kitchen & Lounge,,-7.2689604,112.7502448,Jl. Sumatra,No.35,,,60281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4192933372,node,restaurant,Grand Ocean,,-7.2838694,112.6902128,"Rich Palace Hotel Lantai 3, Jl. H.R. Muhammad",269,,,60241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4192944475,node,restaurant,Edi Fried Chicken,,-7.257012,112.7596817,Jl. Jolotundo,,,,60131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4193020155,node,restaurant,Tahu Telor Pak Jayen,,-7.2720902,112.7737765,Jl. Dharma Husada Indah I,Blok C1 No.37,,,60115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4193036805,node,restaurant,Kartikasari Pujasera,,-7.278928,112.7653993,JL. Manyar Kertoarjo,23 - 25,,,60116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4193038492,node,restaurant,Es Teller Tanjung Anom,,-7.2573179,112.7366852,Jalan Tunjungan Anom,,,,60275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4193163828,node,restaurant,Fusia,,-7.2849646,112.7315602,Jalan Raya Doktor Soetomo,No.134,,,60264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,sundanese,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4193201893,node,restaurant,Pop Smile Chicken,,-7.3396913,112.7355897,Jl. Siwalankerto,117,,,60236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4193344771,node,restaurant,PONDOK ALEXIS,,-7.3423056,112.7367056,Jalan Siwalan Kerto VIII/D,9,,,60117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4258079710,node,restaurant,Warung Lesehan PANDAN SARI,,-7.2514659,112.6522618,Jalan Raya Kandangan,,,,60195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4270993990,node,restaurant,Boncafe Steak & Ice Cream,,-7.2660414,112.7398197,Jalan Pregolan,2,,,60262,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 09:00-22:00,steak_house;fish;burger;breakfast;ice_cream;coffee_shop,,,0,,,,,,,,,,,,,,3,minim,0,0,0,tidak_ada_rating,0,0.0,6
4271023390,node,restaurant,Lentora,,-7.2675532,112.740213,Jalan Pregolan,17,,,60262,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 10:00-22:00,indonesian;local,,,0,,,,,,,,,,,,,,4,minim,0,0,0,tidak_ada_rating,0,0.0,8
4338192779,node,restaurant,Le galleria,,-7.2939213,112.6495469,Telaga Utama Road,2,,,,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 10:00-22:00,indonesian;international;pizza,,,0,,,,,,,,,,,,,,4,minim,0,0,0,tidak_ada_rating,0,0.0,8
4340621355,node,restaurant,Dream of kahyangan,,-7.2925862,112.6546029,,,,,,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,Mo-Su 11:00-22:00,indonesian,100,,0,,,,,,,,,,,,,,7,cukup_lengkap,1,0,0,tidak_ada_rating,0,0.0,14
4361191851,node,restaurant,Tune,,-7.2832518,112.6862294,,,,,,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 11:30-22:30,italian,,,0,,,,,,,,,,,,,,7,cukup_lengkap,1,0,0,tidak_ada_rating,0,0.0,14
4372135227,node,restaurant,DS Bistro,,-7.2862215,112.6562872,,,,,,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,Mo-Su 10:00-23:00,salad;burger;pizza;crab,,,0,,,,,,,,,,,,,,5,cukup_lengkap,1,0,1,tidak_ada_rating,0,0.0,10
4372135229,node,restaurant,What's cook n',,-7.2916719,112.654897,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,chinese,,,0,,,,,,,,,,,,,,2,minim,0,0,0,tidak_ada_rating,0,0.0,4
4372135231,node,restaurant,Corea,,-7.2938572,112.6541793,,16,,,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Tu-Su 11:00-22:00,corean,,,0,,,,,,,,,,,,,,4,minim,1,0,0,tidak_ada_rating,0,0.0,8
4384067911,node,restaurant,Tutto Bono,,-7.2850685,112.6815365,,,,,,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,Mo-Su 11:00-23:00,italian;pasta,,,0,,,,,,,,,,,,,,6,cukup_lengkap,1,0,0,tidak_ada_rating,0,0.0,12
4426073007,node,restaurant,Soto Podjok,,-7.2940933,112.6502735,Telaga Utama Road,,,,,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,Mo-Su 07:00-21:00,indonesian,50,,0,,,,,,,,,,,,,,4,minim,0,0,1,tidak_ada_rating,0,0.0,8
4451238441,node,restaurant,Layar Seafood,,-7.2804564,112.7675545,Jl. Manyar Kertoarjo,62,,,60285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,seafood,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4476181294,node,restaurant,The golden saffron,,-7.2948191,112.6546406,,,,,,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,Mo-Su 10:00-22:00,indian,30,,0,,,,,,,,,,,,,,5,cukup_lengkap,1,0,1,tidak_ada_rating,0,0.0,10
4476441297,node,restaurant,Meat shop,,-7.2826321,112.6888213,,,,,,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 09:00-22:00,steak_house;burger,,,0,,,,,,,,,,,,,,4,minim,0,0,0,tidak_ada_rating,0,0.0,8
4481030281,node,restaurant,Myoung Ga,,-7.2835502,112.6859591,,,,,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 11:00-22:00,korean,,,0,,,,,,,,,,,,,,4,minim,1,0,0,tidak_ada_rating,0,0.0,8
4522446490,node,restaurant,Warung Penyetan Bu Kris,,-7.2941559,112.707188,"Ruko Villa Bukit Mas Blok RO No. 1, Jl. Abdul Wahab Siamin, Dukuh Pakis, Kota SBY, Jawa Timur",,,,60225,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 10:00-22:00,indonesian;regional;breakfast;diner;chicken,,,0,,,,,,,,,,,,,,3,minim,0,0,0,tidak_ada_rating,0,0.0,6
4548836570,node,restaurant,Indagiri,,-7.2885177,112.7313382,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4548837067,node,restaurant,Finjan,,-7.2296843,112.7405928,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,arab,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4548837094,node,restaurant,Moi village,,-7.2937637,112.675095,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4576889281,node,restaurant,May Star,,-7.2956657,112.6751381,,,,,,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Sa 10:00-22:00; Su 08:00-22:00,chinese;dim sum,,,0,,,,,,,,,,,,,,5,cukup_lengkap,1,0,0,tidak_ada_rating,0,0.0,10
4586405595,node,restaurant,Gojumong,,-7.281296,112.6842415,Jalan Bukit Darmo Boulevard,2,,,,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 11:30-22:30,korean,,,0,,,,,,,,,,,,,,4,minim,1,0,0,tidak_ada_rating,0,0.0,8
4599296030,node,restaurant,Mediterraneo Surabaya,,-7.2813089,112.6995054,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4599296390,node,restaurant,Yoyogi,,-7.2907063,112.6550767,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 11:00-22:00,,,,0,,,,,,,,,,,,,,3,minim,0,0,0,tidak_ada_rating,0,0.0,6
4599296391,node,restaurant,Sederhana,,-7.2860825,112.6557514,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 08:00-23:00,indonesian;padang,,,0,,,,,,,,,,,,,,3,minim,0,0,0,tidak_ada_rating,0,0.0,6
4601097831,node,restaurant,Gangnam,,-7.2926751,112.6766104,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 11:00-22:00,korean,,,0,,,,,,,,,,,,,,3,minim,0,0,0,tidak_ada_rating,0,0.0,6
4601097893,node,restaurant,Holycow,,-7.2921578,112.6764684,,,,,,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 11:00-22:00,steak_house;steak;western,,,0,,,,,,,,,,,,,,4,minim,1,0,0,tidak_ada_rating,0,0.0,8
4601097895,node,restaurant,Wei xiao,,-7.2932545,112.6762377,,,,,,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,Mo-Th 10:00-22:00; Fr-Su 10:00-23:00,chinese,,,0,,,,,,,,,,,,,,5,cukup_lengkap,1,0,1,tidak_ada_rating,0,0.0,10
4643638686,node,restaurant,Yôkosa,,-7.2916907,112.6550141,,,,,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"Tu-Su 11:00-15:00, 17:00-22:00",japanese,40,,0,,,,,,,,,,,,,,5,cukup_lengkap,1,0,0,tidak_ada_rating,0,0.0,10
4644446889,node,restaurant,depot BAMARA,,-7.241491,112.7206669,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4682726961,node,restaurant,Little kitchen,,-7.2827146,112.6869349,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 10:00-00:00,,,,0,,,,,,,,,,,,,,3,minim,0,0,0,tidak_ada_rating,0,0.0,6
4683416090,node,restaurant,Loco,,-7.2633016,112.7517051,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4715001790,node,restaurant,Platinum grill,,-7.2916977,112.6858799,,,,,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,Tu-Su 18:00-23:00,european;steak;grill,,,0,,,,,,,,,,,,,,4,minim,1,0,0,tidak_ada_rating,0,0.0,8
4723341394,node,restaurant,Pizza Hut,Pizza Hut,-7.2887244,112.6760987,,,,,,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,Mo-Su 10:00-22:00,pizza,,,0,,,,,,,,,,,,,,4,minim,1,0,1,tidak_ada_rating,0,0.0,8
4745225124,node,restaurant,Bebek sinjay,,-7.2583791,112.7326422,Jalan Tidar,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4746185018,node,restaurant,Wingstop,Wingstop,-7.2954598,112.6760346,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,wings,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,1,tidak_ada_rating,0,0.0,2
4746185228,node,restaurant,Beatus,,-7.2939822,112.676022,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Tu-Su 18:00-23:00,seafood;crab;indonesian,,,0,,,,,,,,,,,,,,3,minim,0,0,0,tidak_ada_rating,0,0.0,6
4752679975,node,restaurant,Lontong balap,,-7.2305693,112.7347783,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4766222959,node,restaurant,Soto Daging Tapaksiring,,-7.2655772,112.7638513,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4766355331,node,restaurant,Sego gunung,,-7.290359,112.6547829,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 11:00-22:00,asian,,,0,,,,,,,,,,,,,,3,minim,0,0,0,tidak_ada_rating,0,0.0,6
4766357263,node,restaurant,Kapok Lombok,,-7.28685,112.6559294,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 10:00-23:00,,,,0,,,,,,,,,,,,,,3,minim,0,0,0,tidak_ada_rating,0,0.0,6
4766357264,node,restaurant,Goodies pizza,,-7.2875586,112.6554195,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 11:30-22:00,pizza,,,0,,,,,,,,,,,,,,3,minim,0,0,0,tidak_ada_rating,0,0.0,6
4766357268,node,restaurant,Taste code,,-7.2898183,112.6548726,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"Mo-Fr, Su 16:00-23:55; Sa 16:00-01:00",Asian;wok;soup;club sandwich,,,0,,,,,,,,,,,,,,3,minim,0,0,0,tidak_ada_rating,0,0.0,6
4766362522,node,restaurant,Housaku,,-7.2901278,112.6551659,,,,,,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,Mo-Su 10:00-22:00,japanese;sushi;bento,,,0,,,,,,,,,,,,,,4,minim,1,0,1,tidak_ada_rating,0,0.0,8
4804866879,node,restaurant,Hakka,,-7.2928164,112.6770255,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4821879698,node,restaurant,Out of the blue!,,-7.2884371,112.6785389,,,,,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"Mo-Th, Su 10:00-22:00; Fr, Sa 10:00-00:00",,,,0,,,,,,,,,,,,,,4,minim,1,0,0,tidak_ada_rating,0,0.0,8
4824461659,node,restaurant,Dewa ~ndaru,,-7.2895256,112.7121168,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4824490956,node,restaurant,Tekka,,-7.2863865,112.698464,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4824561855,node,restaurant,Restonine,,-7.2923009,112.7221632,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4836404598,node,restaurant,Kayu,,-7.287051,112.7066716,Jalan Mayjend Sungkono,212,,,60189,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 11:30-22:00,asian;japanese;sushi,,,0,,,,,,,,,,,,,,4,minim,0,0,0,tidak_ada_rating,0,0.0,8
4840871469,node,restaurant,Happy garden,,-7.2913555,112.654873,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,bubur;Indonesian,,,0,,,,,,,,,,,,,,2,minim,0,0,0,tidak_ada_rating,0,0.0,4
4840871471,node,restaurant,Nyah tewel,,-7.2913178,112.6541536,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 11:00-22:00,indonesian,,,0,,,,,,,,,,,,,,3,minim,0,0,0,tidak_ada_rating,0,0.0,6
4840871955,node,restaurant,Pompit,,-7.2913191,112.655223,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Mo-Sa 11:00-23:00,,,,0,,,,,,,,,,,,,,2,minim,0,0,0,tidak_ada_rating,0,0.0,4
4840872185,node,restaurant,D'licious,,-7.2915525,112.6551507,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 10:00-23:00,,,,0,,,,,,,,,,,,,,2,minim,0,0,0,tidak_ada_rating,0,0.0,4
4865372180,node,restaurant,Ambrosia,,-7.3046097,112.6938902,jalan raya Dian istana,,,,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Fr 16:00-22:00; Sa 12:00-23:00; Su 12:00-22:00,pizza;steak;fish,,,0,,,,,,,,,,,,,,5,cukup_lengkap,1,0,0,tidak_ada_rating,0,0.0,10
4877026098,node,restaurant,Bakmi GM,,-7.2950383,112.6761872,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,2,minim,1,0,0,tidak_ada_rating,0,0.0,4
4900845358,node,restaurant,Myoung Dong,,-7.2858067,112.6565185,,36,,,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 11:00-22:00,Korean;Gyoza,,,0,,,,,,,,,,,,,,4,minim,1,0,0,tidak_ada_rating,0,0.0,8
4905089185,node,restaurant,Pak Rudy,,-7.2889258,112.7099997,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
